"","x"
"CHUK",-1.12065104187488
"HIST1H4D",-2.30860999688662
"MMP2",2.43983571392467
"E2F1",-1.71085325293854
"ILKAP",-1.77114770625775
"FRS2",-0.699737242433339
"CAT",1.57118516492218
"GNL2",-1.60568280102791
"USP53",-1.20757583163579
"LCORL",-1.05166099879483
"MMP19",-2.13687120867431
"PALM",1.83824747910669
"PGP",-1.25969214427303
"USP5",0.764117517772245
"C12orf76",1.74496196218221
"RRN3",-1.75418796364356
"RUFY3",1.12153284521585
"NEPRO",-1.05183465458839
"ANKHD1",-1.07541981083898
"ZNF395",1.18605644480699
"FGF18",-5.15263607125886
"LAMC1",0.939866832089105
"WBP11",-1.12479631388822
"SOX6",2.72152138640974
"DDX17",0.92781906430302
"HIST1H2BD",-1.0148985927782
"TRMT6",-1.96473026997136
"RPL10A",-0.803745143043395
"TMEM136",1.37538408446328
"CPM",-2.04995373527851
"HSPA14",-1.20707818866852
"GALK1",1.61712698176156
"CNOT4",-1.02661397038493
"PTMS",1.05163766027393
"NET1",-1.00070092732501
"SPATS2L",1.06989907435346
"GLIPR2",1.15075363306287
"FBXO38",-0.794835380456074
"SDE2",-1.15328533679143
"RACGAP1",-1.3570058053792
"PCDHB8",1.3981438221117
"STARD9",1.05318527208211
"SLC35B2",0.99301153447994
"POLG",-1.24781536900758
"SLC37A2",-1.48692562712507
"PLAG1",0.722947339733478
"RARRES3",1.91364548770667
"B3GLCT",1.33602423203748
"RHBDD2",-0.790673994152378
"CENPA",-1.78481794676589
"DHFR",-1.41081508241473
"ZFYVE16",0.670606007195764
"LOC100129484",1.87978529178763
"LRP1B",1.8317826728894
"GPATCH4",-1.50384215188291
"SEC23A",0.878736279454991
"SEC61A1",0.826731207407697
"ABCA6",1.20672442912421
"NR4A2",1.70148101428485
"ADGRA2",1.1173675071217
"ZGRF1",-0.996566331883544
"PIKFYVE",0.683118838745416
"TMEM167A",1.05430369159778
"BTD",1.34642590464143
"PGRMC2",0.973858178912308
"PMEPA1",-2.01389656290598
"RFWD3",-1.89181961199093
"RAB3D",1.24786692505181
"ZNF724",-1.8268180850791
"GNAI1",1.83025504024741
"INO80D",-0.936885315092697
"SRRM5",-2.06543435754386
"TRO",0.964456271542593
"SPTLC3",1.49524889882099
"AUP1",-0.976925075129023
"TTLL9",-1.7604803490787
"CFAP20",-1.23380180536708
"AP2B1",0.869540838653088
"RAB21",-0.674644811381344
"RRS1",-1.90826288004447
"ATF3",-3.38135457206798
"MAMSTR",2.30089855546414
"YRDC",-1.19746656163222
"MRPL38",-1.13173040623828
"SART3",-1.17776509202424
"GINS4",-1.82581481900163
"C4orf47",2.45349348553195
"SGO2",-1.42416462113955
"TERF2",-0.782936297844005
"AOC2",-3.02432062194617
"PGAM5",-1.68183085101426
"GLYR1",-0.714868209905979
"RALGPS2",1.01262852064883
"AHNAK2",1.77338248257782
"MBD1",-0.872907077956275
"ZYG11B",1.01377325101557
"GGCX",0.920392266047979
"ATXN1L",-0.763003001995711
"CKAP4",1.05744816075838
"PSMC4",-1.21349573796701
"SPARCL1",1.33826375025762
"ARL6IP5",1.77084721061251
"GJC1",0.639283081738403
"NCAPH",-1.67292636486023
"MAPK8IP2",-1.97102115526777
"ARFGEF3",1.08592498724337
"CYBRD1",2.05436971107884
"WDR31",1.04576346995566
"ABCC5",1.09242625654818
"LRP10",0.759171805239632
"WNK3",-1.07964265513217
"SDSL",-2.3285299857352
"SLC37A1",1.84483045966803
"HMGCS1",0.908974499540452
"MCF2L",1.38772295311979
"TYK2",-1.05655104666402
"RAB5B",1.36450814646285
"CRTC2",-1.19207200874431
"CHST14",1.23425516819376
"ECE1",0.905762914250197
"GSTM4",1.31104351322072
"STEAP1",-1.89825935908203
"CHCHD3",-1.54446066445957
"ICA1L",0.756525233681361
"CHRNA10",-3.61720989549402
"DAG1",1.08977621649024
"NUP188",-0.92675062779303
"MATR3",-0.617896630525185
"DNAJC5",-0.695085453789034
"NUP37",-0.951825141869225
"ATF7",1.13308927505747
"MEST",1.20534890834115
"NEMP1",-2.09079946604653
"SDK1",1.46778855456302
"VPS18",-1.68138469505703
"KIF24",-2.14809321769572
"EGR2",-3.38163583217933
"MGARP",1.77415840276681
"SACS",0.685872917172744
"FJX1",-2.16835656837856
"PIM3",-2.47130095965384
"MCM10",-2.67298139536011
"SRSF10",-0.702259578407334
"BCL3",-1.46453998921313
"NID1",1.81093536909509
"BICRAL",1.28607042479632
"MICALL1",-1.17896358359268
"PARP11",0.767651784086446
"HDAC6",0.76702442084403
"FGF2",-1.18998591818301
"SFR1",-1.32428853557767
"BNIP3",0.80179936270394
"PRDX1",0.990189978791685
"KDELR2",0.666052004673076
"CA5B",1.49847492120536
"PPRC1",-1.76406627757396
"PGK1",1.98377954478452
"PTK7",1.11407820683704
"ZNF557",-0.910488236250644
"SMAD7",-1.01419253847666
"FAM213A",1.19289843931613
"HGH1",-1.31477577881794
"PITHD1",-1.59557594461837
"INSIG1",1.2562690017188
"RNF25",-1.01226687516282
"ZBTB48",-1.64499740958594
"LPXN",-2.8776249865473
"FAM222A",-2.14468565520293
"IFI44",1.48636771090992
"PCDHGA6",1.62065149010344
"EIF2S2",-1.17852632102112
"LZTS3",0.991152032370977
"SUMF1",1.74235536019615
